Couname,PH3COUNTRY,PH2Country,industry,org,uniorg,ceocode,entrepre,promoted,link,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119
2420,Slovenia                                                                   ,705,Slovenia,422,30,705030,2,1,1,7050302,5,7,6,6,6,7,7,2,6,5,5,6,3,5,2,5,5,7,7,6,4,4,5,6,7,6,7,2,7,7,4,7,2,1,4,7,7,7,6,3,6,3,6,5,7,1,4,2,5,7,7,6,7,6,6,6,7,5,2,7,3,6,4,6,6,6,6,6,6,5,7,7,7,6,4,6,3,5,5,5,6,2,5,4,5,3,5,7,6,6,3,3,6,6,6,7,7,7,7,5,4,7,2,6,7,7,7,7,7,7,1,6,5,3,25,1,15,2,2
2421,Slovenia                                                                   ,705,Slovenia,422,30,705030,3,1,1,7050303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2422,Slovenia                                                                   ,705,Slovenia,422,31,705031,1,2,1,7050311,6,7,6,4,6,7,6,2,6,7,5,5,1,5,6,7,5,5,6,3,4,5,4,6,5,5,3,2,5,5,4,3,6,5,5,5,7,4,6,5,5,3,5,4,5,3,2,5,2,5,6,4,5,5,5,5,3,2,6,6,4,2,4,6,5,4,5,6,7,4,6,6,6,5,3,5,3,4,4,5,6,3,3,5,6,5,6,7,7,7,2,7,7,7,5,3,6,7,7,4,4,6,3,5,5,6,7,7,6,6,2,5,7,NA,36,2,19,2,2
2423,Slovenia                                                                   ,705,Slovenia,422,31,705031,2,2,1,7050312,7,7,6,5,6,7,6,6,7,7,5,6,1,5,5,3,6,4,4,4,4,2,2,5,1,4,1,2,6,7,4,4,1,4,2,6,6,NA,6,2,3,6,6,5,6,6,3,7,5,6,6,2,6,5,4,5,5,3,3,6,7,2,4,6,4,3,3,4,7,4,6,4,4,6,6,7,7,4,4,3,4,5,1,4,4,5,7,6,6,7,1,7,7,7,6,6,6,6,6,3,3,6,2,3,4,4,5,5,5,4,1,5,6,413,34,2,17,2,2
2424,Slovenia                                                                   ,705,Slovenia,422,31,705031,3,2,1,7050313,7,7,7,4,4,6,6,2,4,2,7,7,5,7,4,7,5,7,7,5,5,7,1,7,4,3,1,1,4,7,1,7,1,1,1,7,7,1,5,7,7,1,3,1,5,7,5,7,2,7,6,7,5,4,2,5,3,5,1,5,3,4,4,5,1,7,7,4,5,3,5,3,5,1,5,7,1,5,3,1,4,7,3,5,6,7,6,7,6,7,4,5,4,6,5,7,5,7,7,4,4,6,1,7,7,7,7,6,4,7,1,7,7,13,31,1,16,2,2
2425,Slovenia                                                                   ,705,Slovenia,422,32,705032,1,1,1,7050321,7,7,6,4,6,6,6,2,5,5,5,6,6,5,5,6,6,5,5,1,7,6,1,4,6,6,1,1,5,6,1,6,1,7,6,7,7,6,7,1,5,6,1,5,6,4,4,4,7,5,4,6,6,4,4,4,4,6,1,4,4,4,4,5,4,7,6,7,7,4,6,7,7,1,6,6,1,6,5,1,7,5,5,4,4,6,7,7,4,6,5,4,6,6,7,7,5,6,5,4,4,5,2,3,3,5,5,5,4,5,2,4,5,11,36,1,10,2,3
2426,Slovenia                                                                   ,705,Slovenia,422,32,705032,2,1,1,7050322,4,7,5,3,4,7,6,7,6,4,4,4,1,3,2,4,6,4,3,2,2,2,4,3,3,4,6,3,1,3,4,2,2,2,2,5,3,1,5,3,4,5,3,3,3,2,5,3,6,5,3,3,4,3,3,4,5,4,2,5,5,3,4,3,3,3,2,4,5,4,3,6,5,2,4,5,4,3,1,5,6,2,4,4,5,4,7,7,5,7,6,4,5,7,7,6,4,6,6,2,2,5,1,4,5,6,6,6,5,6,1,4,5,6,35,1,15,2,3
2427,Slovenia                                                                   ,705,Slovenia,422,32,705032,3,1,1,7050323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2428,Slovenia                                                                   ,705,Slovenia,514,33,705033,1,1,2,7050331,7,7,6,6,4,7,7,2,7,4,6,6,2,5,3,5,6,6,5,3,7,7,1,6,7,7,1,2,5,7,2,6,1,1,2,6,7,3,5,2,7,3,3,2,7,6,4,3,7,6,6,7,7,7,6,7,7,7,1,7,2,1,6,7,3,7,6,6,7,1,7,7,7,1,6,7,1,7,7,1,7,7,5,6,7,7,6,7,5,7,3,6,7,7,7,6,5,7,6,4,5,7,2,4,6,7,5,5,5,5,1,7,6,1014,30,1,20,2,3
2429,Slovenia                                                                   ,705,Slovenia,514,33,705033,2,1,2,7050332,7,7,7,6,4,7,7,1,7,6,7,7,3,6,4,7,7,6,7,4,6,7,2,6,7,5,2,1,6,7,3,7,1,1,5,7,6,2,4,4,7,7,7,1,7,5,5,4,6,7,6,6,5,7,7,7,4,7,1,7,5,5,4,7,5,6,5,7,7,4,7,7,6,2,6,7,2,7,7,3,7,5,3,6,7,4,7,7,5,6,4,5,7,7,6,7,5,7,7,4,4,6,1,4,5,7,7,6,3,3,1,7,6,NA,NA,1,16,2,4
2430,Slovenia                                                                   ,705,Slovenia,514,33,705033,3,1,2,7050333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2431,Slovenia                                                                   ,705,Slovenia,421,34,705034,1,2,1,7050341,5,6,4,5,6,6,6,NA,6,6,5,5,4,5,5,5,5,5,3,6,5,2,6,4,5,1,NA,NA,6,2,6,5,1,1,2,5,6,NA,6,1,6,4,5,NA,4,6,5,5,7,5,NA,6,NA,5,6,6,5,6,1,5,NA,5,2,5,3,5,5,6,6,4,5,5,5,3,6,6,3,6,6,3,7,5,5,5,6,6,4,6,6,4,4,5,5,5,3,5,6,6,6,1,1,5,1,2,2,6,7,7,6,6,1,7,7,10,40,1,16,2,3
2432,Slovenia                                                                   ,705,Slovenia,421,34,705034,2,2,1,7050342,6,6,6,7,6,7,6,1,1,6,6,6,2,6,6,7,6,6,6,1,6,6,2,6,4,6,1,2,5,6,3,7,1,2,2,6,5,1,6,2,6,6,6,2,6,6,5,6,6,6,6,6,6,6,6,6,5,6,1,7,6,7,6,6,3,6,6,6,6,5,6,6,6,3,6,6,2,6,6,4,6,6,5,6,6,3,5,3,5,6,5,5,6,6,5,5,4,6,7,2,3,6,3,6,4,6,6,6,4,4,1,6,6,9,36,1,16,2,3
2433,Slovenia                                                                   ,705,Slovenia,421,34,705034,3,2,1,7050343,6,7,7,6,7,7,7,1,7,7,7,7,6,7,6,7,7,7,7,1,7,7,1,6,4,4,6,1,7,7,1,7,1,1,4,7,7,1,7,1,7,6,7,4,7,6,6,7,5,6,6,7,7,7,7,7,6,6,1,7,1,7,6,7,5,7,7,6,7,6,7,7,7,2,6,7,1,7,7,6,7,7,3,6,7,1,7,7,5,7,NA,5,7,7,6,5,6,7,6,6,4,6,4,5,5,7,6,7,6,6,4,7,7,NA,27,2,4,4,4
2434,Slovenia                                                                   ,705,Slovenia,335,35,705035,1,2,1,7050351,6,7,7,7,6,6,7,6,7,7,7,7,5,7,6,7,6,6,6,7,6,6,5,7,5,5,3,3,6,7,6,7,1,3,3,6,7,3,7,3,6,6,6,5,7,6,7,6,7,7,7,6,7,6,6,6,6,6,1,6,6,5,3,7,3,6,6,6,7,6,7,7,7,5,6,7,7,6,6,5,3,6,7,6,6,6,5,7,6,7,5,6,7,7,6,5,7,6,6,5,4,7,4,5,4,6,6,5,5,5,1,6,6,713,56,1,5,3,4
2435,Slovenia                                                                   ,705,Slovenia,335,35,705035,2,2,1,7050352,6,6,6,6,5,5,6,1,7,6,4,4,4,6,4,6,5,6,6,5,5,6,5,6,5,6,4,4,5,6,1,5,4,4,4,4,5,1,6,4,5,5,4,4,5,3,7,3,4,6,6,4,5,5,5,6,4,4,1,4,1,4,4,4,2,5,5,4,4,4,5,4,5,2,4,6,1,4,3,6,7,3,6,4,5,5,7,7,6,6,2,3,6,6,6,2,6,5,5,5,3,6,3,5,5,6,6,6,NA,4,2,6,7,13,53,1,12,3,4
2436,Slovenia                                                                   ,705,Slovenia,335,35,705035,3,2,1,7050353,6,6,6,6,6,6,6,4,6,5,5,7,4,6,4,6,4,5,4,2,6,6,2,5,4,6,1,2,5,6,4,6,1,6,2,6,6,1,6,4,6,4,6,1,6,6,6,5,2,6,7,6,6,6,3,6,6,6,1,6,4,3,4,6,4,6,6,7,7,4,6,5,7,2,6,6,4,4,6,4,7,5,4,6,6,4,7,6,6,6,2,4,6,6,7,6,6,7,6,5,5,6,2,6,5,7,6,6,4,5,2,7,6,10,31,1,19,3,4
2437,Slovenia                                                                   ,705,Slovenia,312,38,705038,1,2,1,7050381,2,6,4,6,6,5,5,3,6,6,5,5,2,6,7,6,5,5,5,6,4,4,4,5,4,5,6,4,5,6,4,3,3,5,5,5,4,5,5,5,4,4,4,5,5,4,5,4,3,4,5,4,5,3,5,5,4,4,5,6,5,3,3,6,5,4,5,5,5,5,5,5,4,5,4,5,3,4,4,5,3,4,3,5,5,4,5,5,5,5,3,5,5,5,5,5,6,6,5,5,5,4,3,4,5,5,5,6,4,4,2,6,6,5,55,1,NA,5,5
2438,Slovenia                                                                   ,705,Slovenia,312,38,705038,2,2,1,7050382,6,7,7,7,6,7,7,1,1,NA,6,7,1,6,NA,7,6,7,7,1,6,6,1,7,7,NA,1,1,7,7,1,7,1,1,4,7,7,1,7,4,7,7,7,1,7,6,7,4,1,7,7,7,7,7,7,7,7,7,1,7,4,1,1,7,1,7,7,4,7,6,7,1,7,2,7,7,4,7,6,6,4,7,NA,6,6,6,7,7,6,7,1,6,7,7,6,6,4,4,4,4,2,4,1,4,5,4,4,4,3,NA,1,3,2,NA,45,2,12,4,5
2439,Slovenia                                                                   ,705,Slovenia,312,38,705038,3,2,1,7050383,7,7,6,6,6,7,6,1,7,6,5,7,1,6,2,6,7,7,7,2,6,7,1,5,4,6,4,1,7,7,3,4,1,1,2,6,5,1,6,2,7,4,7,1,6,5,NA,5,4,6,6,6,7,7,5,4,6,6,1,7,4,1,2,7,2,6,6,NA,7,2,7,4,5,1,5,6,1,7,7,3,6,6,2,2,7,6,7,7,6,6,2,6,7,6,7,4,7,7,6,3,2,7,1,6,5,7,7,7,3,4,1,7,7,NA,40,2,12,4,4
2440,Slovenia                                                                   ,705,Slovenia,421,43,705043,1,2,2,7050431,6,6,6,5,5,6,6,2,6,3,4,6,4,4,2,6,5,6,4,7,6,5,1,6,5,4,2,1,7,6,3,5,1,1,1,6,6,6,6,1,5,4,3,1,6,5,5,6,6,6,6,6,5,4,2,6,4,6,1,6,3,4,1,6,2,6,4,6,6,4,6,3,6,1,6,6,2,6,6,3,6,5,3,6,5,7,6,4,6,6,4,5,6,6,4,5,6,7,5,5,6,7,7,6,5,5,7,7,6,6,4,7,7,NA,45,1,14,3,3
2441,Slovenia                                                                   ,705,Slovenia,421,43,705043,2,2,2,7050432,7,7,NA,NA,7,7,7,1,6,6,7,6,2,5,4,6,1,7,7,1,6,7,1,4,4,6,1,1,6,7,2,7,1,1,NA,7,6,1,7,1,6,7,7,1,7,6,4,NA,2,NA,7,7,7,7,6,7,6,7,1,7,1,1,NA,6,4,6,NA,NA,7,6,7,6,6,1,7,7,2,NA,7,2,7,6,NA,7,7,4,7,7,6,7,1,4,6,7,5,4,6,7,7,7,7,7,5,7,7,7,6,6,6,5,1,6,7,9,33,1,16,2,2
2442,Slovenia                                                                   ,705,Slovenia,421,43,705043,3,2,2,7050433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2443,Slovenia                                                                   ,705,Slovenia,711,46,705046,1,1,1,7050461,7,7,5,NA,3,7,6,2,2,4,6,5,4,5,3,6,5,4,6,6,5,4,2,5,7,3,4,2,2,5,5,5,1,3,4,7,4,4,5,6,4,3,6,3,6,3,6,3,3,6,6,5,6,4,2,5,5,5,2,4,4,3,4,6,4,4,3,5,7,6,6,4,6,3,4,6,2,6,5,2,5,4,4,3,5,5,6,6,5,5,4,4,5,5,4,5,7,6,6,4,4,6,3,5,5,6,5,6,4,4,2,6,6,NA,48,1,17,4,5
2444,Slovenia                                                                   ,705,Slovenia,711,46,705046,2,1,1,7050462,6,7,4,5,1,7,5,7,7,3,7,4,1,3,5,7,7,7,7,1,3,3,1,4,5,5,5,7,5,6,5,2,7,7,5,7,5,6,6,6,5,5,5,7,5,1,4,3,6,5,4,4,5,1,1,3,4,1,1,6,4,1,1,5,1,5,3,4,7,7,5,1,4,1,3,5,1,4,4,4,1,1,1,1,3,1,7,7,4,5,6,4,5,5,6,7,6,5,5,4,4,6,2,6,6,6,6,6,5,6,1,5,5,NA,37,2,NA,2,5
2445,Slovenia                                                                   ,705,Slovenia,711,46,705046,3,1,1,7050463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2446,Slovenia                                                                   ,705,Slovenia,541,47,705047,1,1,2,7050471,5,7,5,4,6,6,7,1,6,3,2,5,1,5,5,4,7,6,6,1,3,5,1,6,5,2,1,1,1,7,1,5,1,1,1,7,7,1,3,1,6,5,5,2,7,4,4,6,3,5,5,7,5,7,7,7,4,6,1,7,5,5,5,6,2,7,5,6,6,2,7,7,4,2,6,6,3,6,4,2,6,4,2,6,6,6,7,7,3,7,5,7,7,7,7,1,5,6,6,4,3,6,2,4,3,5,6,6,5,3,2,6,5,913,26,1,18,2,2
2447,Slovenia                                                                   ,705,Slovenia,541,47,705047,2,1,2,7050472,6,7,7,4,7,7,7,1,6,7,7,7,1,4,6,NA,7,7,7,1,4,7,1,7,6,5,5,2,4,3,3,7,1,1,1,7,7,4,6,4,6,2,7,2,7,6,4,7,6,7,7,7,7,6,6,7,7,7,1,7,4,6,7,7,1,7,7,7,7,4,7,7,7,1,7,7,6,7,6,2,7,7,1,7,7,6,7,7,6,7,6,7,7,7,7,4,6,6,6,5,5,6,4,6,5,6,6,5,5,5,2,6,6,NA,26,2,10,2,2
2448,Slovenia                                                                   ,705,Slovenia,541,47,705047,3,1,2,7050473,6,7,6,7,7,7,7,2,7,6,7,7,1,6,6,5,7,7,6,2,6,7,1,7,7,1,4,1,4,4,2,7,1,1,1,7,7,1,7,6,7,5,7,1,7,3,2,4,5,6,7,7,7,6,5,7,4,6,1,7,2,6,4,7,1,6,4,5,6,4,6,6,6,2,6,6,2,4,4,3,4,5,4,6,6,5,7,7,4,6,2,6,6,6,6,5,7,7,7,3,3,6,NA,6,6,7,7,7,5,NA,NA,7,7,13,NA,2,16,2,2
2449,Slovenia                                                                   ,705,Slovenia,713,48,705048,1,1,2,7050481,7,6,7,7,7,7,6,1,6,1,7,6,5,6,7,7,6,7,7,4,7,7,1,7,2,6,1,7,6,7,1,6,1,1,1,6,7,1,7,1,7,4,6,1,6,7,4,6,5,5,7,7,6,7,4,7,4,7,1,6,1,4,4,7,1,6,6,5,7,4,7,6,6,2,7,7,1,7,7,1,2,6,7,7,7,6,7,7,7,7,2,5,7,6,6,6,6,7,7,5,5,7,2,6,4,7,6,6,6,6,2,7,7,15,36,1,16,3,4
2450,Slovenia                                                                   ,705,Slovenia,713,48,705048,2,1,2,7050482,6,5,5,4,4,5,6,2,6,3,4,4,2,6,1,5,2,5,6,1,5,7,1,5,4,6,1,1,2,6,2,5,1,1,2,6,7,1,5,1,6,2,5,4,6,6,6,5,4,5,5,6,5,6,5,7,3,3,1,6,3,4,4,6,2,5,5,6,6,2,6,4,6,1,7,7,2,4,5,2,3,6,2,6,6,6,6,7,7,7,5,4,6,7,6,5,7,6,5,3,4,6,2,6,6,7,6,7,3,6,3,7,5,13,35,1,NA,4,4
2451,Slovenia                                                                   ,705,Slovenia,713,48,705048,3,1,2,7050483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2452,Slovenia                                                                   ,705,Slovenia,532,49,705049,1,1,2,7050491,6,5,7,6,4,7,6,6,5,6,7,6,5,6,7,4,6,6,7,6,6,5,7,5,5,4,2,2,4,6,2,3,1,2,5,7,6,3,5,6,6,3,5,3,6,2,2,6,2,7,5,7,7,7,6,6,2,4,2,5,6,2,7,6,6,6,3,4,6,7,7,3,6,6,5,7,2,6,4,5,3,6,6,6,6,6,6,7,5,7,4,6,7,7,6,6,5,6,6,5,4,6,2,3,5,7,5,7,3,4,2,6,6,NA,50,1,NA,4,3
2453,Slovenia                                                                   ,705,Slovenia,532,49,705049,2,1,2,7050492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,6,6,7,4,6,6,7,7,7,7,7,1,7,7,13,56,1,11,4,3
2454,Slovenia                                                                   ,705,Slovenia,532,49,705049,3,1,2,7050493,6,7,7,7,7,7,7,1,1,6,6,7,2,7,7,7,7,6,7,6,6,6,5,6,6,6,7,2,7,7,6,6,1,NA,3,6,6,2,7,7,6,7,7,4,7,6,6,4,7,7,6,7,7,6,7,7,7,7,1,7,6,4,4,7,6,7,6,7,7,7,7,7,7,2,7,7,4,7,7,6,7,7,7,6,7,6,7,7,7,7,6,7,7,7,7,7,6,7,7,4,3,6,2,5,6,6,7,7,4,6,2,6,6,14,48,2,23,3,3
2455,Slovenia                                                                   ,705,Slovenia,325,51,705051,1,2,2,7050511,6,6,7,6,5,7,7,1,7,3,6,7,1,6,7,7,7,6,NA,7,6,7,1,7,2,6,1,1,6,7,2,6,1,1,4,7,6,1,7,6,7,6,6,1,7,7,7,6,1,6,7,6,7,6,5,7,7,7,1,7,6,7,6,7,3,6,6,7,7,7,7,1,7,5,6,7,2,6,4,6,6,6,2,6,7,7,6,7,6,6,3,6,7,7,7,6,6,7,6,5,5,6,1,6,5,7,7,6,4,5,1,7,7,15,49,2,16,2,3
2456,Slovenia                                                                   ,705,Slovenia,325,51,705051,2,2,2,7050512,7,6,5,5,4,4,5,2,6,5,7,6,1,5,6,5,5,6,6,7,4,5,7,7,4,5,6,2,7,7,7,4,4,3,7,7,7,6,6,7,4,1,NA,NA,5,1,7,3,5,4,5,7,5,5,5,5,4,4,4,4,2,7,7,7,7,5,4,3,6,5,5,3,4,6,3,4,1,5,5,7,3,1,5,6,5,4,7,7,5,7,6,6,6,7,7,7,7,7,7,4,4,6,1,6,6,7,6,7,4,4,1,7,7,NA,37,1,NA,2,3
2457,Slovenia                                                                   ,705,Slovenia,325,51,705051,3,2,2,7050513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2458,Slovenia                                                                   ,705,Slovenia,522,52,705052,1,2,1,7050521,7,7,7,7,7,7,7,1,7,6,6,6,2,6,5,7,7,7,7,4,7,7,4,4,5,7,1,1,7,7,4,6,1,1,1,7,7,3,7,2,7,6,7,2,7,6,5,6,4,6,7,7,7,7,6,7,6,6,1,7,6,1,3,7,4,7,6,6,7,6,7,6,6,4,6,7,1,7,7,6,6,7,5,7,7,7,7,7,6,6,2,5,7,6,6,7,6,6,6,6,5,6,1,5,4,6,6,6,6,6,2,6,6,NA,49,2,22,3,4
2459,Slovenia                                                                   ,705,Slovenia,522,52,705052,2,2,1,7050522,6,6,4,5,3,5,5,1,6,2,4,5,2,2,4,3,5,4,6,4,5,5,4,5,5,5,2,1,3,4,2,7,1,1,1,5,6,6,4,6,6,5,4,2,4,3,4,3,5,2,2,5,4,6,2,6,4,4,1,5,4,2,2,6,5,5,3,5,5,7,6,6,6,2,5,6,1,7,5,3,6,6,4,2,5,5,5,6,6,7,5,5,4,6,6,7,7,7,7,5,5,6,1,5,4,5,6,6,5,5,1,6,6,13,32,2,8,3,4
2460,Slovenia                                                                   ,705,Slovenia,522,52,705052,3,2,1,7050523,7,7,6,5,4,6,6,2,7,4,3,5,1,4,6,6,5,6,6,4,5,7,2,5,6,3,1,1,5,5,5,4,1,1,3,6,5,1,5,4,5,3,4,2,5,3,5,4,5,6,6,6,6,7,5,5,4,5,2,5,4,2,2,7,5,6,6,6,6,7,5,3,7,1,6,6,2,4,5,3,7,5,4,6,5,6,6,1,7,6,1,3,4,6,7,6,7,7,6,4,5,5,1,4,6,5,6,5,5,4,1,6,6,13,31,1,20,2,4
2461,Slovenia                                                                   ,705,Slovenia,513,53,705053,1,1,1,7050531,7,7,7,7,7,7,7,1,7,7,7,7,1,7,6,7,7,7,7,1,7,6,1,7,7,6,1,1,6,7,1,7,1,1,1,7,7,1,7,1,7,6,1,1,7,7,2,6,2,6,6,2,7,6,5,7,1,7,1,7,5,5,7,7,3,7,6,7,7,6,7,6,7,1,5,7,1,4,5,1,7,6,6,7,7,5,7,6,7,7,2,5,7,7,7,7,5,7,5,5,5,6,2,5,3,5,6,7,5,5,2,7,7,4,45,2,13,3,2
2462,Slovenia                                                                   ,705,Slovenia,513,53,705053,2,1,1,7050532,6,6,5,4,4,7,6,2,6,6,7,5,1,5,5,6,6,6,7,4,4,6,3,4,5,5,3,2,6,5,5,6,2,2,2,6,5,2,7,5,6,3,4,2,7,6,4,6,6,6,6,6,6,7,6,7,6,6,1,6,5,5,4,6,3,6,7,4,6,5,7,6,6,3,6,6,3,4,6,3,6,6,5,5,5,7,7,7,5,6,4,4,7,5,5,6,7,7,6,4,4,6,2,4,5,6,7,6,6,6,2,7,6,NA,34,1,16,3,2
2463,Slovenia                                                                   ,705,Slovenia,513,53,705053,3,1,1,7050533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
